message_key,message_text
4c259a087399a6e7,@Alex Gunnerson - for tackling a security-requested password change to client systems on Friday evening and resolving a bunch of broken reporting over the weekend.  :taco::taco::taco::taco::taco:
f2b242d2f4082fa3,@Vladimir Cheresharov @Vladimir Buyukliyski :taco: For help getting from Point A(uthentic) to Point C(oncord)!
e9fd1a242845a6d5,@Rowan Sexton For sharing the sentiment :taco::taco::taco::taco::taco:
c1ac22d879969559,@unknown_user Nikon Security Deployment :taco: :taco: :taco: :taco: :taco:
f8b6ae907417bce0,Let’s get this sunny Friday started with a few tacos for the team…\n\n:taco: @John Hartert for spending 6 hours in a car with me and leading an MVP-worthy discussion on Hy-Vee’s current analytics ecosystem.
391c97ba53952879,@Lin Huynh :taco::taco::taco::taco::taco: For all the amazing work with the Client.
76671cd9be2cbd5c,"@Taylor Horak huge help on Friday, thank you!! :taco: :taco: :taco: :taco: :taco:"
651ca876c669f3d9,@Lisa Putney-Smith absolute please working with you on Genetec &amp; Yara  :taco: :taco: :taco: :taco: :taco:
dfa2723cf1059bcb,@Meti Mamo Thanks for sending out the budget updates to clients each week. :taco::taco::taco::taco::taco:
8e1b8a2db3dece79,@Brian Johnson :taco: :taco: :taco: :taco: :taco:
f372ce60f3b3bad2,"Passing along some <#C03DKUD6ZS8|> from the :turbotax-intensifies: Digital Activation team to our data enablement team @Gressi Lopez @Morgan Petersen @Candice Dominguez for flagging a variety of issues with their source documentation for CDP attributes. Their attention to detail when reviewing this documentation has been a massive help to DAT to ensure all attributes have a clean entity source which is critical for all their priority 0&amp;1 attributes prior to campaign launch, and catching these issues this early has also been valuable to their DE teams who now have clearer source details for onboarding many of these attributes to AEP :extreme-teamwork: :taco:"
752f71616d84a1a7,:birthday: _HAPPY BIRTHDAY_ :birthday:\n\nWishing you the best on your birthday and everything good in the year ahead!\n\n• @Scott Hayman (USA)
b69bf0122f8340bf,@Anna Trenary helping Kristin on Sally :taco:
914e005b2abadbb2,@Samantha Herrington and @Gabby Lopez for the first day of Qlik training! :taco::taco:
7d46758f8586eddf,First set of Taco's to the People Team!! @Kelsey Thayer @Hadley Jordan @Elena Williams - Message me on Teams @Dan Arom - You all have been working so hard on Hey Taco and everything else! So happy to be a part of such an amazing team who supports and encourages each other. I LOVE working with you all :heart_hands::taco:
138870f9620c58cd,@unknown_user @Angie @Tama Chakrabarty @Pablo Atoche Nikon teamwork :muscle::skin-tone-3:  :taco:
843ff24d660fa1d7,@Esteban Ponce @Brian Johnson @Jim Bradley - mac crisis management :taco:
e5b4a2563d893755,:taco: @Milena Mitova @Emanuela Yaneva @Tina Veselinova — Thank you for all your work this/last week to support the PSA rollout. Your extra work hasn't gone unnoticed :blob_thanks:
93dd9b877b85ea9b,@Jeff Rogers @Rajat Relan partnership in navigating the rapids :taco:
a4670722a71ae650,Lol we all could use a :taco: or two after that runaround - looking forward to having you join us @Munta Mehtaz
074fa16e8205b1ea,@Angie @Reese Kling @Zach Manning-Brose :sparkles::rainbow::heart_hands:  :taco:
06fc5eab224785a0,"Massive thank you to @Samuel Pratt for helping me run queries for CG Data Enablement whilst my role request is being processed. Being so willing to use a role that you had, despite not being on CG Data Enablement currently has allowed me to progress without needing to wait for my access! :taco::taco::taco:"
bcbe404e0314d992,@Jhon Benites @Ben Arambide @sergio.curay @Dimelsa @Eric Messmore :taco: for the Gale deployment this morning! Great work all!!
1464d34f39761f50,@Karl Koob @Ethan Brinkman @yucheng.yang @Ellen Hortsch @Silas Rhyneer happy holiday besties :taco:
84569009b0be6894,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• @Nate Vernon (USA) - 2 years
f25e03ac9dc433c3,@Daniel Warshaw@Melissa Sundberg @Amit Battase Happy Birthday! :partying_cowboy: :taco:
0ad1b2668828f599,@Nicholas Pascarella @Eric Messmore @Lisa Putney-Smith :taco: :muscle:
2fc3ab41f23540a8,@Samuel Pratt - and 1 for robo :taco:
00d67c43700374d4,One of the Kroger teams working with @Lindsey Peters loves her so much that they're asking to just go ahead and pre-pay now for _next year_ to ensure they lock in her support. :mvp: :taco::taco::taco:
e947ae84963c1dc1,@unknown_user coming to your fondue party for NYE :taco: :taco:
2f60fc4e5da97240,@Michael Robbins @Zach Manning-Brose @Tama Chakrabarty @Tim Jacobs :taco:  Last review!!
d0547d0eb1b4dde7,"@Tyler Siebels has no client access. No knowledge of Spark, Databricks, or Superglue. He challenged himself to write the code “blind” on his machine. 500 million records and it worked first try. Thanks for quickly stepping in! :taco::taco::taco::taco::taco:"
92d43d2039741129,@Eric Huiza @MariaJose Ballen :taco: Thanks
bb24a310c831bb04,Kudos also to @Hannah Alexander @Krissy Tripp @Brian Johnson for continuing and leading the discussion and bringing new perspectives. It was great to hear about your experiences dealing with mistakes as both leaders and when you were more junior analysts.
e302a7764d83fb92,:taco: for @Sean Miller &amp; @Kerry O'Neill identifying use cases and opportunities at Restaurant Technologies and making the connection with them to our partners at Sigma. Today's Sigma x RT demo went extremely well and the sales team  the Sigma team was well equipped with demo-able use cases specific to some of RT's biggest BI pain points.
4a4decebb1b6b7e5,":taco::taco: Tacos to @navid.istanbullu\nWe just recently onboarded to a new Intuit project and Navid’s been such a great teammate, its a joy to work with him everyday. He creates such an amazing work environment, where I don’t hesitate to ask questions or share any qualms. This has proved to be such a bolstering factor to the work we have been producing so far!"
b251d54c80f775f3,:partying_face: _Happy Concord Anniversary_ :partying_face:\n\nThank you for being such an amazing part of all that we do!\n\n• Umesh Koka (India) - 4 years\n• @Salvador (Peru) - 4 years
d74e856f61348d3d,Great job @unknown_user @Pepe Miyashiro and @David Simeon! :taco: :muscle:
b729b6fae4540dd3,@Salvador @sergio.curay Frello solutions! :taco:!
745e9b6aa9b4d278,"We had a huge :goat: on :goat: team win for @Morgan Petersen and @Victor Valdes Diaz :taco:\n\nThe TurboTax Canada team asked if we could essentially recreate all of the pipelines  scratch that they were using in Datorama since they couldn't afford a tool like FiveTran. This team didn't flinch when they had to get access, develop pipelines, QA and unify a data model that could be used for both x-channel reporting as well as their MMM across 11 different advertising platforms with sub channels that rolled up into them... oh and it needed to be done in 4 months. Y'all used your deep understanding of api ingestion with the marketing knowledge to pull off something pretty incredible. Big time players make big time plays, nicely done :pikachucool::cheers:"
982563fac2589688,@Greg Tambornino Putting the last nail in the coffin of the zombie generator with the last deployment :taco: :taco: :taco: :taco: :taco:
a568e4799ea41ae9,"Tacos all around for @Alex Krumins and @Josh Stephens! Alex has been an astounding person to learn from while working on the migration from AA to CJA. He has been patient, kind, knowledgeable, and instrumental in fixing the Tealium side of the migration. Josh has been great at passing on his knowledge of the CJA side. He is a guru in teaching me some of the more complex sides of setting up a data view! They have both taught me a ton that I will carry with me! Thank You! :taco::taco:"
a6a468cf22500080,Make sure to taco the original separate post above for @Gabby Lopez and @Jessica Cirlincuina :please: in addition to @Leah Slate. Or taco this one for all three... So many options! :melting_face:
137f3f1094516fec,@unknown_user Frello batch 2 comps :taco: :taco:
eca8a528732d8423,@Brittaney Wheatley THANK YOU for updating all the links to the BI trainings in the <https://concordusa.atlassian.net/wiki/spaces/DT/pages/440271333/DABU+Skills+and+Training+Library|DABU Training Hub!!! :taco::taco:
f070531d190de3cc,@unknown_user @Joe Allman KT :taco:
762f23c8a7844500,@Tanner Linnard :taco::taco:  thank you for the great support
f587e89e75729acb,@Jeremy Graybill :taco:
5784cc52f6267bbd,"WOO more sephora prebills (for Merch & Loyalty)\nthanks to the awesome team for a fab 2024, that has this team ready to commit in advance for 2025!\n@Chase Porter @Sean Miller @Felicia Henke @Astha Saxena @Amberlyn Etienne\n(sending details to your inbox, Chase).\n:lipstick::money_with_wings::star::taco:"
381eab0c91a0079f,@Valeria Brambilla :taco::taco: always down to help!! You're the best!
5532174db5c016a7,@sergio.curay custom fields in commerce tools with terraform. :taco::taco::taco::taco::taco:
7aa6c0f1baf6b665,"Tacos for @Leah Slate, @Corey Swope and @Brian Berg as we're getting towards the end of our Intl :mailchimp: Dashboard v1 build - this project has not been without its challenges but it's always wonderful to see what a great groove they're in with our main stakeholder Julie - flagging risks proactively, sharing insights  reporting discrepancies they've been investigating - this isn't the first time Julie has ended the call with ""I'm very happy"" :happy-kirby::taco:"
4910b897cd0e6b0c,@Greg Tambornino @nicky b @Zach Brose It’s been a great time to work with you guys! We had fun in the intuit project for the past 3 month and we delivered a lot of stuff! I’m sad to see you guys off this one and I wish we can work together in the future projects! :taco::taco::taco:
93ccbf15e6fcb438,:taco: :taco: to @Gabby Lopez &amp; @Jessica Cirlincuina for getting a shoutout  their Intuit partner. They've been working on implementing numerous changes to Intuit's GBSG Tier 0 executive dashboards and have faced probably just as many road blockers. Happy to hear one of their updates is planning to go live today :heppy_mink:
5fccfbcf63595b5e,@Tama Chakrabarty @Angie @Steve Jackson :taco: making it work
81f2413f5362b4d3,"Wanted to give a big shout out to @Sam Varón, @Steph Schaller, @Michelle Vega,  @Anna Trenary &amp; @Kristin Turner (and more) for the awesome work being done on Sally Beauty :sally-beauty:. Today they had their Q3 earnings call in which the CEO called out directly how the personalization efforts were driving revenue growth for the entire organization. In fact, the word ""Personalization"" was mentioned *SIX* times during the earnings call.\n\nFrom CEO: _""The combination of marketplaces, licensed colors on demand, and innovation, as well as *personalization* and enhanced performance marketing contributed approximately two ninety basis points of comp sales growth in the third quarter and two fifty points year to date""_\n\nFrom CFO: ""_Yeah, on the gross margin front in terms of Sally, very pleased with the performance there. I’m getting the planned and track the benefits from our field for growth effort in terms of how we’re redeploying that to drive that consistent traffic. It’s really our marketing efforts, CRM, our *personalization*, and then bringing innovation. So feel very good about continuing to maintain that profile as well as the traffic driving activities that we have that we’re deploying going forward.""_\n\nExcited for what this team can continue to accomplish as we finish out the FY and move into FY26 starting in October. Oh, and paired with the earnings call was a nice bump to their stock price as well :chart_with_upwards_trend:. Read the whole transcript here: <https://www.investing.com/news/transcripts/earnings-call-transcript-sally-beauty-q3-2025-beats-eps-forecast-stock-surges-93CH-4170774|Earnings Call Transcript> :taco:"
